Freq.	V(out)
2.17915998925642e+004	4.64820778439605e-001,-4.04721961903471e+000
2.17969831937484e+004	4.64620711519669e-001,-4.04625039031452e+000
2.18023664949326e+004	4.64420788615219e-001,-4.04528162473763e+000
2.18077497961169e+004	4.64221009587109e-001,-4.04431332197672e+000
2.18131330973011e+004	4.64021374296222e-001,-4.04334548170558e+000
2.18185163984853e+004	4.63821882603743e-001,-4.04237810359729e+000
2.18238996996695e+004	4.63622534370838e-001,-4.04141118732671e+000
2.18292830008538e+004	4.63423329459057e-001,-4.04044473256736e+000
2.18346663020380e+004	4.63224267729969e-001,-4.03947873899436e+000
2.18400496032222e+004	4.63025349045315e-001,-4.03851320628248e+000
2.18454329044064e+004	4.62826573267104e-001,-4.03754813410680e+000
2.18508162055907e+004	4.62627940257440e-001,-4.03658352214284e+000
2.18561995067749e+004	4.62429449878507e-001,-4.03561937006666e+000
2.18615828079591e+004	4.62231101992842e-001,-4.03465567755401e+000
2.18669661091433e+004	4.62032896463074e-001,-4.03369244428133e+000
2.18723494103276e+004	4.61834833151815e-001,-4.03272966992585e+000
2.18777327115118e+004	4.61636911922170e-001,-4.03176735416387e+000
2.18831160126960e+004	4.61439132637139e-001,-4.03080549667302e+000
2.18884993138802e+004	4.61241495159993e-001,-4.02984409713098e+000
2.18938826150645e+004	4.61043999354207e-001,-4.02888315521536e+000
2.18992659162487e+004	4.60846645083241e-001,-4.02792267060503e+000
2.19046492174329e+004	4.60649432211031e-001,-4.02696264297751e+000
2.19100325186171e+004	4.60452360601341e-001,-4.02600307201227e+000
2.19154158198014e+004	4.60255430118311e-001,-4.02504395738824e+000
2.19207991209856e+004	4.60058640626208e-001,-4.02408529878445e+000
2.19261824221698e+004	4.59861991989350e-001,-4.02312709588119e+000
2.19315657233540e+004	4.59665484072336e-001,-4.02216934835821e+000
2.19369490245383e+004	4.59469116739912e-001,-4.02121205589558e+000
2.19423323257225e+004	4.59272889856972e-001,-4.02025521817392e+000
2.19477156269067e+004	4.59076803288510e-001,-4.01929883487443e+000
2.19530989280909e+004	4.58880856899802e-001,-4.01834290567758e+000
2.19584822292752e+004	4.58685050556145e-001,-4.01738743026567e+000
2.19638655304594e+004	4.58489384123126e-001,-4.01643240831975e+000
2.19692488316436e+004	4.58293857466358e-001,-4.01547783952245e+000
2.19746321328278e+004	4.58098470451830e-001,-4.01452372355537e+000
2.19800154340121e+004	4.57903222945433e-001,-4.01357006010173e+000
2.19853987351963e+004	4.57708114813356e-001,-4.01261684884418e+000
2.19907820363805e+004	4.57513145921980e-001,-4.01166408946594e+000
2.19961653375647e+004	4.57318316137758e-001,-4.01071178165050e+000
2.20015486387490e+004	4.57123625327296e-001,-4.00975992508198e+000
2.20069319399332e+004	4.56929073357526e-001,-4.00880851944376e+000
2.20123152411174e+004	4.56734660095258e-001,-4.00785756442098e+000
2.20176985423016e+004	4.56540385407723e-001,-4.00690705969763e+000
2.20230818434859e+004	4.56346249162136e-001,-4.00595700495929e+000
2.20284651446701e+004	4.56152251226002e-001,-4.00500739989075e+000
2.20338484458543e+004	4.55958391466860e-001,-4.00405824417759e+000
2.20392317470385e+004	4.55764669752496e-001,-4.00310953750593e+000
2.20446150482228e+004	4.55571085950790e-001,-4.00216127956153e+000
2.20499983494070e+004	4.55377639929858e-001,-4.00121347003098e+000
2.20553816505912e+004	4.55184331557892e-001,-4.00026610860079e+000
2.20607649517754e+004	4.54991160703286e-001,-3.99931919495813e+000
2.20661482529597e+004	4.54798127234612e-001,-3.99837272878993e+000
2.20715315541439e+004	4.54605231020498e-001,-3.99742670978409e+000
2.20769148553281e+004	4.54412471929831e-001,-3.99648113762846e+000
2.20822981565123e+004	4.54219849831578e-001,-3.99553601201096e+000
2.20876814576966e+004	4.54027364594970e-001,-3.99459133261987e+000
2.20930647588808e+004	4.53835016089263e-001,-3.99364709914429e+000
2.20984480600650e+004	4.53642804183981e-001,-3.99270331127281e+000
2.21038313612492e+004	4.53450728748721e-001,-3.99175996869477e+000
2.21092146624335e+004	4.53258789653244e-001,-3.99081707109999e+000
2.21145979636177e+004	4.53066986767494e-001,-3.98987461817802e+000
2.21199812648019e+004	4.52875319961586e-001,-3.98893260961904e+000
2.21253645659861e+004	4.52683789105743e-001,-3.98799104511346e+000
2.21307478671704e+004	4.52492394070401e-001,-3.98704992435187e+000
2.21361311683546e+004	4.52301134726034e-001,-3.98610924702541e+000
2.21415144695388e+004	4.52110010943382e-001,-3.98516901282542e+000
2.21468977707230e+004	4.51919022593367e-001,-3.98422922144282e+000
2.21522810719073e+004	4.51728169546866e-001,-3.98328987257028e+000
2.21576643730915e+004	4.51537451675134e-001,-3.98235096589934e+000
2.21630476742757e+004	4.51346868849495e-001,-3.98141250112239e+000
2.21684309754599e+004	4.51156420941369e-001,-3.98047447793226e+000
2.21738142766442e+004	4.50966107822367e-001,-3.97953689602192e+000
2.21791975778284e+004	4.50775929364345e-001,-3.97859975508429e+000
2.21845808790126e+004	4.50585885439121e-001,-3.97766305481312e+000
2.21899641801968e+004	4.50395975918807e-001,-3.97672679490225e+000
2.21953474813811e+004	4.50206200675667e-001,-3.97579097504542e+000
2.22007307825653e+004	4.50016559582003e-001,-3.97485559493736e+000
2.22061140837495e+004	4.49827052510389e-001,-3.97392065427250e+000
2.22114973849337e+004	4.49637679333485e-001,-3.97298615274567e+000
2.22168806861180e+004	4.49448439924148e-001,-3.97205209005208e+000
2.22222639873022e+004	4.49259334155341e-001,-3.97111846588709e+000
2.22276472884864e+004	4.49070361900117e-001,-3.97018527994693e+000
2.22330305896706e+004	4.48881523031876e-001,-3.96925253192683e+000
2.22384138908549e+004	4.48692817423951e-001,-3.96832022152365e+000
2.22437971920391e+004	4.48504244949948e-001,-3.96738834843375e+000
2.22491804932233e+004	4.48315805483619e-001,-3.96645691235385e+000
2.22545637944076e+004	4.48127498898776e-001,-3.96552591298138e+000
2.22599470955918e+004	4.47939325069458e-001,-3.96459535001361e+000
2.22653303967760e+004	4.47751283869869e-001,-3.96366522314802e+000
2.22707136979602e+004	4.47563375174309e-001,-3.96273553208264e+000
2.22760969991445e+004	4.47375598857253e-001,-3.96180627651569e+000
2.22814803003287e+004	4.47187954793265e-001,-3.96087745614589e+000
2.22868636015129e+004	4.47000442857195e-001,-3.95994907067150e+000
2.22922469026971e+004	4.46813062923819e-001,-3.95902111979218e+000
2.22976302038814e+004	4.46625814868337e-001,-3.95809360320674e+000
2.23030135050656e+004	4.46438698565885e-001,-3.95716652061486e+000
2.23083968062498e+004	4.46251713891773e-001,-3.95623987171673e+000
2.23137801074340e+004	4.46064860721533e-001,-3.95531365621219e+000
2.23191634086183e+004	4.45878138930841e-001,-3.95438787380159e+000
2.23245467098025e+004	4.45691548395425e-001,-3.95346252418580e+000
2.23299300109867e+004	4.45505088991240e-001,-3.95253760706571e+000
2.23353133121709e+004	4.45318760594410e-001,-3.95161312214241e+000
2.23406966133552e+004	4.45132563081067e-001,-3.95068906911765e+000
2.23460799145394e+004	4.44946496327665e-001,-3.94976544769292e+000
2.23514632157236e+004	4.44760560210683e-001,-3.94884225757043e+000
2.23568465169078e+004	4.44574754606780e-001,-3.94791949845244e+000
2.23622298180921e+004	4.44389079392765e-001,-3.94699717004144e+000
2.23676131192763e+004	4.44203534445602e-001,-3.94607527204031e+000
2.23729964204605e+004	4.44018119642333e-001,-3.94515380415239e+000
2.23783797216447e+004	4.43832834860274e-001,-3.94423276608067e+000
2.23837630228290e+004	4.43647679976739e-001,-3.94331215752915e+000
2.23891463240132e+004	4.43462654869290e-001,-3.94239197820155e+000
2.23945296251974e+004	4.43277759415576e-001,-3.94147222780205e+000
2.23999129263816e+004	4.43092993493438e-001,-3.94055290603514e+000
2.24052962275659e+004	4.42908356980768e-001,-3.93963401260575e+000
2.24106795287501e+004	4.42723849755714e-001,-3.93871554721856e+000
2.24160628299343e+004	4.42539471696527e-001,-3.93779750957898e+000
2.24214461311185e+004	4.42355222681525e-001,-3.93687989939258e+000
2.24268294323028e+004	4.42171102589321e-001,-3.93596271636497e+000
2.24322127334870e+004	4.41987111298479e-001,-3.93504596020264e+000
2.24375960346712e+004	4.41803248687914e-001,-3.93412963061127e+000
2.24429793358554e+004	4.41619514636525e-001,-3.93321372729782e+000
2.24483626370397e+004	4.41435909023391e-001,-3.93229824996920e+000
2.24537459382239e+004	4.41252431727767e-001,-3.93138319833236e+000
2.24591292394081e+004	4.41069082628993e-001,-3.93046857209494e+000
2.24645125405923e+004	4.40885861606637e-001,-3.92955437096415e+000
2.24698958417766e+004	4.40702768540335e-001,-3.92864059464825e+000
2.24752791429608e+004	4.40519803309826e-001,-3.92772724285557e+000
2.24806624441450e+004	4.40336965795116e-001,-3.92681431529414e+000
2.24860457453292e+004	4.40154255876262e-001,-3.92590181167293e+000
2.24914290465135e+004	4.39971673433487e-001,-3.92498973170070e+000
2.24968123476977e+004	4.39789218347114e-001,-3.92407807508687e+000
2.25021956488819e+004	4.39606890497714e-001,-3.92316684154075e+000
2.25075789500661e+004	4.39424689765843e-001,-3.92225603077217e+000
2.25129622512504e+004	4.39242616032305e-001,-3.92134564249127e+000
2.25183455524346e+004	4.39060669177970e-001,-3.92043567640849e+000
2.25237288536188e+004	4.38878849084015e-001,-3.91952613223364e+000
2.25291121548030e+004	4.38697155631496e-001,-3.91861700967818e+000
2.25344954559873e+004	4.38515588701765e-001,-3.91770830845318e+000
2.25398787571715e+004	4.38334148176314e-001,-3.91680002826977e+000
2.25452620583557e+004	4.38152833936785e-001,-3.91589216883928e+000
2.25506453595399e+004	4.37971645864880e-001,-3.91498472987386e+000
2.25560286607242e+004	4.37790583842484e-001,-3.91407771108553e+000
2.25614119619084e+004	4.37609647751570e-001,-3.91317111218684e+000
2.25667952630926e+004	4.37428837474324e-001,-3.91226493289033e+000
2.25721785642768e+004	4.37248152893095e-001,-3.91135917290859e+000
2.25775618654611e+004	4.37067593890262e-001,-3.91045383195479e+000
2.25829451666453e+004	4.36887160348339e-001,-3.90954890974287e+000
2.25883284678295e+004	4.36706852150135e-001,-3.90864440598580e+000
2.25937117690137e+004	4.36526669178402e-001,-3.90774032039793e+000
2.25990950701980e+004	4.36346611316141e-001,-3.90683665269331e+000
2.26044783713822e+004	4.36166678446469e-001,-3.90593340258625e+000
2.26098616725664e+004	4.35986870452591e-001,-3.90503056979165e+000
2.26152449737506e+004	4.35807187217974e-001,-3.90412815402415e+000
2.26206282749349e+004	4.35627628626077e-001,-3.90322615499910e+000
2.26260115761191e+004	4.35448194560523e-001,-3.90232457243203e+000
2.26313948773033e+004	4.35268884905121e-001,-3.90142340603866e+000
2.26367781784875e+004	4.35089699543846e-001,-3.90052265553467e+000
2.26421614796718e+004	4.34910638360675e-001,-3.89962232063657e+000
2.26475447808560e+004	4.34731701239807e-001,-3.89872240106082e+000
2.26529280820402e+004	4.34552888065651e-001,-3.89782289652381e+000
2.26583113832244e+004	4.34374198722535e-001,-3.89692380674301e+000
2.26636946844087e+004	4.34195633095138e-001,-3.89602513143527e+000
2.26690779855929e+004	4.34017191068184e-001,-3.89512687031805e+000
2.26744612867771e+004	4.33838872526509e-001,-3.89422902310931e+000
2.26798445879613e+004	4.33660677355097e-001,-3.89333158952709e+000
2.26852278891456e+004	4.33482605439093e-001,-3.89243456928932e+000
2.26906111903298e+004	4.33304656663718e-001,-3.89153796211479e+000
2.26959944915140e+004	4.33126830914459e-001,-3.89064176772190e+000
2.27013777926982e+004	4.32949128076667e-001,-3.88974598583032e+000
2.27067610938825e+004	4.32771548036135e-001,-3.88885061615872e+000
2.27121443950667e+004	4.32594090678635e-001,-3.88795565842663e+000
2.27175276962509e+004	4.32416755890042e-001,-3.88706111235400e+000
2.27229109974351e+004	4.32239543556434e-001,-3.88616697766079e+000
2.27282942986194e+004	4.32062453564037e-001,-3.88527325406696e+000
2.27336775998036e+004	4.31885485799090e-001,-3.88437994129348e+000
2.27390609009878e+004	4.31708640148085e-001,-3.88348703906080e+000
2.27444442021721e+004	4.31531916497536e-001,-3.88259454709012e+000
2.27498275033563e+004	4.31355314734209e-001,-3.88170246510268e+000
2.27552108045405e+004	4.31178834744918e-001,-3.88081079281983e+000
2.27605941057247e+004	4.31002476416650e-001,-3.87991952996344e+000
2.27659774069090e+004	4.30826239636500e-001,-3.87902867625544e+000
2.27713607080932e+004	4.30650124291704e-001,-3.87813823141804e+000
2.27767440092774e+004	4.30474130269591e-001,-3.87724819517381e+000
2.27821273104616e+004	4.30298257457697e-001,-3.87635856724542e+000
2.27875106116459e+004	4.30122505743575e-001,-3.87546934735608e+000
2.27928939128301e+004	4.29946875015008e-001,-3.87458053522888e+000
2.27982772140143e+004	4.29771365159928e-001,-3.87369213058709e+000
2.28036605151985e+004	4.29595976066256e-001,-3.87280413315471e+000
2.28090438163828e+004	4.29420707622134e-001,-3.87191654265592e+000
2.28144271175670e+004	4.29245559715900e-001,-3.87102935881436e+000
2.28198104187512e+004	4.29070532235873e-001,-3.87014258135496e+000
2.28251937199354e+004	4.28895625070595e-001,-3.86925621000231e+000
2.28305770211197e+004	4.28720838108752e-001,-3.86837024448132e+000
2.28359603223039e+004	4.28546171239040e-001,-3.86748468451725e+000
2.28413436234881e+004	4.28371624350455e-001,-3.86659952983554e+000
2.28467269246723e+004	4.28197197331962e-001,-3.86571478016186e+000
2.28521102258566e+004	4.28022890072739e-001,-3.86483043522228e+000
2.28574935270408e+004	4.27848702462113e-001,-3.86394649474278e+000
2.28628768282250e+004	4.27674634389446e-001,-3.86306295844982e+000
2.28682601294092e+004	4.27500685744307e-001,-3.86217982607031e+000
2.28736434305935e+004	4.27326856416322e-001,-3.86129709733105e+000
2.28790267317777e+004	4.27153146295381e-001,-3.86041477195881e+000
2.28844100329619e+004	4.26979555271325e-001,-3.85953284968147e+000
2.28897933341461e+004	4.26806083234206e-001,-3.85865133022665e+000
2.28951766353304e+004	4.26632730074266e-001,-3.85777021332180e+000
2.29005599365146e+004	4.26459495681671e-001,-3.85688949869578e+000
2.29059432376988e+004	4.26286379946975e-001,-3.85600918607629e+000
2.29113265388830e+004	4.26113382760686e-001,-3.85512927519217e+000
2.29167098400673e+004	4.25940504013476e-001,-3.85424976577225e+000
2.29220931412515e+004	4.25767743596139e-001,-3.85337065754581e+000
2.29274764424357e+004	4.25595101399661e-001,-3.85249195024171e+000
2.29328597436199e+004	4.25422577314999e-001,-3.85161364359010e+000
2.29382430448042e+004	4.25250171233409e-001,-3.85073573732028e+000
2.29436263459884e+004	4.25077883046123e-001,-3.84985823116271e+000
2.29490096471726e+004	4.24905712644618e-001,-3.84898112484756e+000
2.29543929483568e+004	4.24733659920430e-001,-3.84810441810518e+000
2.29597762495411e+004	4.24561724765236e-001,-3.84722811066648e+000
2.29651595507253e+004	4.24389907070844e-001,-3.84635220226246e+000
2.29705428519095e+004	4.24218206729115e-001,-3.84547669262448e+000
2.29759261530937e+004	4.24046623632185e-001,-3.84460158148378e+000
2.29813094542780e+004	4.23875157672169e-001,-3.84372686857221e+000
2.29866927554622e+004	4.23703808741391e-001,-3.84285255362161e+000
2.29920760566464e+004	4.23532576732195e-001,-3.84197863636452e+000
2.29974593578306e+004	4.23361461537206e-001,-3.84110511653294e+000
2.30028426590149e+004	4.23190463048986e-001,-3.84023199386007e+000
2.30082259601991e+004	4.23019581160427e-001,-3.83935926807822e+000
2.30136092613833e+004	4.22848815764385e-001,-3.83848693892072e+000
2.30189925625675e+004	4.22678166753859e-001,-3.83761500612128e+000
2.30243758637518e+004	4.22507634022059e-001,-3.83674346941310e+000
2.30297591649360e+004	4.22337217462202e-001,-3.83587232853023e+000
2.30351424661202e+004	4.22166916967715e-001,-3.83500158320668e+000
2.30405257673044e+004	4.21996732432082e-001,-3.83413123317694e+000
2.30459090684887e+004	4.21826663748978e-001,-3.83326127817529e+000
2.30512923696729e+004	4.21656710812143e-001,-3.83239171793668e+000
2.30566756708571e+004	4.21486873515443e-001,-3.83152255219623e+000
2.30620589720413e+004	4.21317151752856e-001,-3.83065378068914e+000
2.30674422732256e+004	4.21147545418606e-001,-3.82978540315049e+000
2.30728255744098e+004	4.20978054406781e-001,-3.82891741931679e+000
2.30782088755940e+004	4.20808678611833e-001,-3.82804982892346e+000
2.30835921767782e+004	4.20639417928280e-001,-3.82718263170666e+000
2.30889754779625e+004	4.20470272250641e-001,-3.82631582740308e+000
2.30943587791467e+004	4.20301241473645e-001,-3.82544941574935e+000
2.30997420803309e+004	4.20132325492225e-001,-3.82458339648194e+000
2.31051253815151e+004	4.19963524201259e-001,-3.82371776933846e+000
2.31105086826994e+004	4.19794837495792e-001,-3.82285253405634e+000
2.31158919838836e+004	4.19626265271094e-001,-3.82198769037268e+000
2.31212752850678e+004	4.19457807422480e-001,-3.82112323802558e+000
2.31266585862520e+004	4.19289463845363e-001,-3.82025917675306e+000
2.31320418874363e+004	4.19121234435280e-001,-3.81939550629347e+000
2.31374251886205e+004	4.18953119087959e-001,-3.81853222638521e+000
2.31428084898047e+004	4.18785117699137e-001,-3.81766933676705e+000
2.31481917909889e+004	4.18617230164789e-001,-3.81680683717787e+000
2.31535750921732e+004	4.18449456380900e-001,-3.81594472735694e+000
2.31589583933574e+004	4.18281796243604e-001,-3.81508300704373e+000
2.31643416945416e+004	4.18114249649188e-001,-3.81422167597796e+000
2.31697249957258e+004	4.17946816494066e-001,-3.81336073389924e+000
2.31751082969101e+004	4.17779496674670e-001,-3.81250018054810e+000
2.31804915980943e+004	4.17612290087683e-001,-3.81164001566442e+000
2.31858748992785e+004	4.17445196629795e-001,-3.81078023898909e+000
2.31912582004627e+004	4.17278216197898e-001,-3.80992085026275e+000
